TBJD PDCSAP ePDCSAP
1.325705311163814486e+03 1.436508625000000000e+06 1.310334625244140625e+02
1.325706700034853156e+03 1.436604375000000000e+06 1.309620208740234375e+02
1.325708088905893192e+03 1.436494500000000000e+06 1.310530700683593750e+02
1.325709477776816129e+03 1.436454500000000000e+06 1.310568542480468750e+02
1.325710866647855482e+03 1.436119250000000000e+06 1.310256195068359375e+02
1.325712255518895518e+03 1.436596500000000000e+06 1.310025939941406250e+02
1.325713644389934188e+03 1.436477625000000000e+06 1.310351409912109375e+02
1.325715033260973769e+03 1.436237750000000000e+06 1.310242156982421875e+02
1.325716422132013804e+03 1.436515000000000000e+06 1.310831146240234375e+02
1.325717811003053384e+03 1.436442250000000000e+06 1.309445800781250000e+02
1.325719199874092510e+03 1.436616500000000000e+06 1.310955657958984375e+02
1.325720588745132090e+03 1.436372250000000000e+06 1.309889373779296875e+02
1.325721977616287859e+03 1.436532500000000000e+06 1.310433197021484375e+02
1.325723366487327212e+03 1.436397250000000000e+06 1.309829559326171875e+02
1.325724755358366792e+03 1.436212750000000000e+06 1.310229797363281250e+02
1.325726144229406827e+03 1.436844125000000000e+06 1.311155548095703125e+02
1.325727533100445953e+03 1.436071875000000000e+06 1.309669952392578125e+02
1.325728921971601267e+03 1.436153500000000000e+06 1.310326538085937500e+02
1.325730310842641529e+03 1.436706000000000000e+06 1.309537658691406250e+02
1.325731699713680655e+03 1.436586750000000000e+06 1.310448760986328125e+02
1.325733088584835741e+03 1.436282500000000000e+06 1.309588470458984375e+02
1.325734477455876004e+03 1.436433125000000000e+06 1.310195617675781250e+02
1.325735866327032682e+03 1.436934500000000000e+06 1.310379486083984375e+02
1.325737255198071807e+03 1.436582625000000000e+06 1.310254516601562500e+02
1.325738644069227803e+03 1.436307750000000000e+06 1.309837646484375000e+02
1.325740032940266929e+03 1.436701875000000000e+06 1.310632019042968750e+02
1.325741421811422924e+03 1.436204000000000000e+06 1.309507904052734375e+02
1.325742810682578920e+03 1.436540625000000000e+06 1.310722656250000000e+02
1.325744199553618046e+03 1.436213625000000000e+06 1.311100158691406250e+02
1.325745588424774041e+03 1.437220500000000000e+06 1.309546813964843750e+02
1.325746977295929582e+03 1.436718000000000000e+06 1.311063690185546875e+02
1.325748366166969845e+03 1.436249375000000000e+06 1.310091094970703125e+02
1.325749755038125613e+03 1.436586250000000000e+06 1.309955902099609375e+02
1.325751143909280700e+03 1.436395750000000000e+06 1.310242156982421875e+02
1.325752532780437150e+03 1.437103750000000000e+06 1.310929718017578125e+02
1.325753921651593828e+03 1.436444750000000000e+06 1.309894561767578125e+02
1.325755310522749141e+03 1.436659250000000000e+06 1.310320434570312500e+02
1.325756699393904682e+03 1.436519750000000000e+06 1.310363006591796875e+02
1.325758088265061133e+03 1.436469375000000000e+06 1.310446014404296875e+02
1.325759477136217129e+03 1.436408625000000000e+06 1.310218963623046875e+02
1.325760866007372897e+03 1.436672750000000000e+06 1.310445098876953125e+02
1.325762254878528665e+03 1.436362250000000000e+06 1.310650482177734375e+02
1.325763643749684661e+03 1.436666625000000000e+06 1.309940185546875000e+02
1.325765032620840202e+03 1.436491375000000000e+06 1.310495605468750000e+02
1.325766421491996198e+03 1.436453000000000000e+06 1.310332641601562500e+02
1.325767810363152194e+03 1.436416875000000000e+06 1.310369262695312500e+02
1.325769199234307735e+03 1.436395625000000000e+06 1.310142974853515625e+02
1.325770588105580600e+03 1.437386875000000000e+06 1.310814514160156250e+02
1.325771976976737051e+03 1.436993750000000000e+06 1.310804290771484375e+02
1.325773365847892364e+03 1.436363000000000000e+06 1.309968109130859375e+02
1.325774754719164548e+03 1.437113750000000000e+06 1.310746917724609375e+02
1.325776143590320999e+03 1.436368500000000000e+06 1.310265502929687500e+02
1.325777532461476085e+03 1.436585375000000000e+06 1.310479125976562500e+02
1.325778921332748496e+03 1.436914625000000000e+06 1.310405120849609375e+02
1.325780310203904946e+03 1.436927750000000000e+06 1.310380401611328125e+02
1.325781699075176448e+03 1.436573375000000000e+06 1.310310516357421875e+02
1.325783087946332444e+03 1.436882625000000000e+06 1.311215667724609375e+02
1.325784476817605309e+03 1.436623625000000000e+06 1.309858245849609375e+02
1.325785865688761760e+03 1.436493750000000000e+06 1.310249176025390625e+02
1.325787254560034171e+03 1.436407875000000000e+06 1.309873199462890625e+02
1.325788643431189257e+03 1.436646500000000000e+06 1.310210723876953125e+02
1.325790032302462123e+03 1.436634375000000000e+06 1.310184936523437500e+02
1.325791421173734079e+03 1.436494125000000000e+06 1.310431365966796875e+02
1.325792810045005808e+03 1.436731000000000000e+06 1.310480957031250000e+02
1.325794198916162486e+03 1.436633000000000000e+06 1.309791412353515625e+02
1.325795587787434442e+03 1.436580625000000000e+06 1.310489959716796875e+02
1.325796976658706853e+03 1.436895750000000000e+06 1.311105194091796875e+02
1.325798365529979719e+03 1.436694000000000000e+06 1.310203552246093750e+02
1.325799754401251221e+03 1.436354375000000000e+06 1.310111236572265625e+02
1.325801143272407217e+03 1.436646750000000000e+06 1.310317535400390625e+02
1.325802532143680082e+03 1.436675250000000000e+06 1.310816040039062500e+02
1.325803921014952039e+03 1.436500125000000000e+06 1.310224914550781250e+02
1.325805309886224450e+03 1.436966125000000000e+06 1.311002197265625000e+02
1.325806698757496861e+03 1.437034000000000000e+06 1.309951629638671875e+02
1.325808087628769727e+03 1.437071750000000000e+06 1.310852813720703125e+02
1.325809476500041683e+03 1.436599000000000000e+06 1.310283355712890625e+02
1.325810865371429827e+03 1.436756750000000000e+06 1.310192260742187500e+02
1.325812254242702920e+03 1.436652875000000000e+06 1.311071929931640625e+02
1.325813643113974877e+03 1.436481625000000000e+06 1.310493164062500000e+02
1.325815031985246378e+03 1.436652250000000000e+06 1.310471191406250000e+02
1.325816420856519244e+03 1.436929000000000000e+06 1.311028900146484375e+02
1.325817809727791655e+03 1.436873750000000000e+06 1.310535736083984375e+02
1.325819198599180481e+03 1.436679125000000000e+06 1.310015716552734375e+02
1.325820587470453347e+03 1.436132625000000000e+06 1.311067962646484375e+02
1.325821976341725303e+03 1.436964250000000000e+06 1.310515899658203125e+02
1.325823365213114130e+03 1.436661125000000000e+06 1.310306701660156250e+02
1.325824754084386541e+03 1.436797000000000000e+06 1.310988769531250000e+02
1.325826142955658497e+03 1.436744625000000000e+06 1.310194091796875000e+02
1.325827531827047324e+03 1.437004000000000000e+06 1.310551452636718750e+02
1.325828920698319280e+03 1.436912500000000000e+06 1.310471191406250000e+02
1.325830309569708788e+03 1.436253250000000000e+06 1.310601654052734375e+02
1.325831698440980972e+03 1.436959250000000000e+06 1.310478515625000000e+02
