BJD RV_mlc e_RV_mlc FWHM_DRS BIS CONTRAST_DRS dLW Halpha MLCRX DLW NAD1 NAD2
2458407.84978011 259.030171280871 1.19359682962114 7.67671609315494 0.0106713619561152 41.1489663893645 6.96116724211814 0.405082096952563 -2.93621496276764 6.96116724211814 0.360502611354963 0.483535405917655
2458407.85300162 260.225495272725 1.1828764722253 7.67843545648952 0.00870222512145169 41.1463440089337 8.18187446114066 0.404411926368021 -9.41934093397306 8.18187446114066 0.359680153719056 0.481172478160581
2458407.85622152 260.768811236728 1.26215074751759 7.67896937358208 0.00795926190297713 41.1551665544298 4.27360943942551 0.40374198274831 -2.74730445665091 4.27360943942551 0.361601407908901 0.482321234834646
2458415.70245065 263.682669899704 1.076327601186 7.68098708407042 0.00839793497878638 41.1423562122215 5.816758314129 0.403564147438928 5.07872949415353 5.816758314129 0.348109648153807 0.469670965752764
2458415.70614314 265.226319382724 1.00997451224871 7.68006884466392 0.0105815377401708 41.1463904426345 5.877923298248 0.404350119258425 -2.62857325728281 5.877923298248 0.348644161533751 0.468980092380877
2458415.71007972 265.967597223752 1.03190464641235 7.68211953537078 0.00613207934171101 41.1453141278643 7.40225500258838 0.403795986323676 -7.16764199863724 7.40225500258838 0.349272806835164 0.469430878170386
2458415.71390866 264.01274267333 0.913731941603567 7.67997918401565 0.0091729627698296 41.1485367326334 6.16338622602741 0.403944402168626 3.74526602197367 6.16338622602741 0.348934564577446 0.469577757757359
2458415.71767013 265.123822089778 1.03887266482883 7.68115103271698 0.00769243161621169 41.1449457747409 7.20640566016599 0.403875245901157 2.53749449981977 7.20640566016599 0.349588582139604 0.469664333269167
2458415.72146633 264.520845270466 1.04626465165308 7.67981354983017 0.0106115574489252 41.1466290580279 5.95642150404878 0.404846653851594 1.09315777571395 5.95642150404878 0.350279739585087 0.468700370493759
2458415.77354313 263.873286373416 0.984889368420507 7.67870519705931 0.00880011518973411 41.1499108882156 4.93947268250442 0.404491911479996 -0.739475504463913 4.93947268250442 0.349340405962187 0.468744944387258
2458415.77741409 264.926359081259 1.11718339997124 7.68191295902788 0.0100815334634419 41.1410684894513 6.45421952861539 0.405379003892704 6.07746806000588 6.45421952861539 0.348960328523729 0.470113750584732
2458415.78138411 263.87954618637 0.958399409161265 7.67921563252486 0.00930106020333277 41.1554824533242 3.14162485558539 0.404180658835268 -1.34183357902977 3.14162485558539 0.350189647634504 0.468787376290741
2458415.78504154 263.820248575024 0.934328491890209 7.67783468534225 0.00850681534351239 41.1543498743282 3.57394134239927 0.40442980780227 4.63801351658082 3.57394134239927 0.349385585305913 0.469213486395285
2458415.78894166 263.310232454433 1.01227816488849 7.67850065752391 0.00907945858535086 41.1516005484088 3.96527382323801 0.404206093114391 -0.700754399932206 3.96527382323801 0.349349634320326 0.469182950734507
2458415.79273796 263.866996009118 0.98194149812949 7.68007733053861 0.00695160766858827 41.1408074627391 6.04836305967975 0.404320269715295 0.771567234435642 6.04836305967975 0.349044004718823 0.468349502868467
2458416.7930093 265.880792278468 1.48773785602201 7.68466440297207 0.010461877258761 41.1265026024717 10.2434870147877 0.405269008477951 -4.55420431984398 10.2434870147877 0.348315326405472 0.46889221288448
2458416.79666336 266.867231796457 1.38018777876765 7.67845058277286 0.0112321065370651 41.1198608875266 5.44388568596285 0.404960323907608 -0.589004679679604 5.44388568596285 0.34682956721809 0.462735885556906
2458416.80064462 266.644594631716 1.27606283647273 7.68214522071457 0.00711210769616955 41.1545440701331 7.26839981737303 0.404889742251347 5.44821927160796 7.26839981737303 0.345135226081104 0.465170356898221
2458424.85389353 267.114597696258 0.915188046514771 7.6765101795383 0.0127183239853395 41.1500615283097 6.8554443392659 0.404745045761326 4.7928435929326 6.8554443392659 0.345064096096812 0.474342032468818
2458424.85772399 266.72979595443 0.871791431645284 7.67608058190329 0.0124503286982129 41.1530544529313 5.33147130352352 0.403721823840912 4.38975144900079 5.33147130352352 0.343963564241698 0.474301668610846
2458424.86144959 267.661336836631 0.861478365345559 7.67758905138421 0.0079990547038058 41.1507332470877 7.9107198414838 0.403252167271355 -1.14009947557398 7.9107198414838 0.344105219747211 0.474709895710529
2458424.86534996 265.686717241868 1.10169811332761 7.67802028495084 0.0100684130958584 41.1558501080297 5.37073972030603 0.403285912093187 8.53724903704393 5.37073972030603 0.343952714963332 0.473233403976775
2458425.80833484 263.363119327505 0.86334465841575 7.67905736572952 0.00951381332666124 41.1517196263961 3.72026899975291 0.403752311067093 -7.23844054599255 3.72026899975291 0.350766242118558 0.470009011836517
2458425.81212642 262.815130947116 0.887736830745661 7.67850864977363 0.00936397696218272 41.1448407998007 4.79666376224835 0.40373714214028 -3.52521861367715 4.79666376224835 0.350205622204065 0.471416866559759
2458425.81599114 263.853707782065 0.98276078398349 7.68048298379661 0.00783831328807238 41.1476691826745 3.38028590674797 0.403600536247029 -9.10878934758013 3.38028590674797 0.350494740217952 0.47136889187054
2458425.84383333 264.660421708758 1.03227590831585 7.68143479211777 0.00729238377063623 41.1403072292316 3.59147846722932 0.403566731026267 -4.02246036887589 3.59147846722932 0.351292662119326 0.472339815098499
