BJD RV_mlc e_RV_mlc FWHM_DRS BIS CONTRAST_DRS dLW Halpha MLCRX DLW NAD1 NAD2
2455123.86439772 -107.235724290398 0.805266640854197 7.65524116492243 -0.0026632108180884 41.2819932229785 -31.957533126646 0.403649769195721 -9.44068862473036 -31.957533126646 0.354030485145015 0.477320590605287
2455123.86854887 -107.268002834656 0.914853294167005 7.65487295960754 -0.000137862269715683 41.2795849279364 -31.1406571716958 0.403801853956739 -5.87956768316761 -31.1406571716958 0.353096840868694 0.477442019620247
2455123.87240154 -107.586542773112 0.8878798775719 7.65705493358514 -0.000508199662968778 41.2831393743579 -32.1964348630917 0.403145982365056 -5.08806028641097 -32.1964348630917 0.352786030792953 0.477386203283157
2455124.85953318 -102.823028273659 0.922610641123701 7.65187483845556 -0.00085248164018914 41.2926878738865 -33.7061104872262 0.403347802618386 -4.3660709560562 -33.7061104872262 0.353604781344674 0.477135428516432
2455124.86268064 -103.17665064683 0.91662938328564 7.65271427170321 -0.000773272965577831 41.2856790576737 -33.2068624106785 0.402644490187305 -3.3786648986858 -33.2068624106785 0.353882098309033 0.477354635427252
2455124.86617727 -104.368830278501 0.836373248130509 7.65405874214272 -0.000281203254635543 41.2808579104793 -32.6025698482589 0.404020612643817 1.25958037745216 -32.6025698482589 0.353449252146509 0.477499876930413
2455126.83012798 -105.090220693156 0.794826652531935 7.65205416766847 0.0004613221952674 41.2993343080069 -35.0334042417985 0.403671564509357 -2.83671989055537 -35.0334042417985 0.34864404533147 0.4834171854146
2455126.83393529 -105.603216984305 0.898826164629461 7.65130296803383 -0.000319193112627403 41.3049002996849 -37.2210737482115 0.403174575426057 -3.77849215970665 -37.2210737482115 0.348940494518115 0.483674495716756
2455126.837778 -103.829177864227 0.768615552796145 7.65115881249173 0.000117215581909136 41.3019467079368 -35.7564380787054 0.402939149625293 -6.27003990859512 -35.7564380787054 0.348284044427135 0.483272650000328
2455128.85957831 -104.456486442928 0.911689170124905 7.65180360983977 -0.0011290936280961 41.3010668956212 -36.5877806748111 0.406685728881135 -4.34559145193118 -36.5877806748111 0.350693719859434 0.485375462540183
2455128.86349776 -102.787707819987 0.877810755142997 7.6508067195558 -0.001384779390456 41.304910632878 -36.0469208513616 0.406660984010982 -1.91873702337927 -36.0469208513616 0.35063811415445 0.485269254818239
