Target, ra[rad], dec[rad], ra[h:m:s], dec[d:m:s], ObservationTimeAtGaia[UTC], CcdRow[1-7], zetaFieldAngle[rad], scanAngle[rad], Fov[FovP=preceding/FovF=following], parallaxFactorAlongScan, parallaxFactorAcrossScan, ObservationTimeAtBarycentre[BarycentricJulianDateInTCB]
TIC139270665,2.1647987298640285,0.5810469658444661,08:16:08.119,+33:17:29.540,2021-09-06T02:41:21.615,4,8.423120689845142E-4,-2.893044540379625,FoVF,0.15054418122222984,0.7154781430943438,2459463.609095586
TIC139270665,2.1647987298640285,0.5810469658444661,08:16:08.119,+33:17:29.540,2021-09-06T06:55:01.666,3,5.883391100574525E-4,-2.905627477263823,FoVP,0.15903352570849885,0.7156458411846047,2459463.7852658173
TIC139270665,2.1647987298640285,0.5810469658444661,08:16:08.119,+33:17:29.540,2021-09-06T08:41:35.885,4,5.271775868381745E-4,-2.9109148758113874,FoVF,0.16260885210302864,0.7156841817713667,2459463.8592781425
TIC139270665,2.1647987298640285,0.5810469658444661,08:16:08.119,+33:17:29.540,2021-09-06T12:55:15.927,3,4.910856077600693E-4,-2.9235018809437348,FoVP,0.171138496852087,0.7156987628732113,2459464.0354483216
TIC139270665,2.1647987298640285,0.5810469658444661,08:16:08.119,+33:17:29.540,2021-09-06T14:41:50.146,4,5.222680413614049E-4,-2.9287902001514183,FoVF,0.17472957957119042,0.7156726083391088,2459464.109460658
TIC139270665,2.1647987298640285,0.5810469658444661,08:16:08.119,+33:17:29.540,2021-09-06T18:55:30.192,3,7.078775822746131E-4,-2.9413774634311554,FoVP,0.18329389114771766,0.7155333514063092,2459464.285630941
TIC139270665,2.1647987298640285,0.5810469658444661,08:16:08.119,+33:17:29.540,2021-09-06T20:42:04.415,4,8.329888063946479E-4,-2.946665061007233,FoVF,0.18689833371466275,0.7154424572257263,2459464.359643354
TIC139270665,2.1647987298640285,0.5810469658444661,08:16:08.119,+33:17:29.540,2021-09-07T00:55:44.480,3,0.0012440212000138788,-2.9592485753704056,FoVP,0.19549154438081626,0.715148923166469,2459464.5358139
TIC139270665,2.1647987298640285,0.5810469658444661,08:16:08.119,+33:17:29.540,2021-09-07T02:42:18.714,4,0.001464602274910072,-2.96453372710047,FoVF,0.19910689989890765,0.7149931662110129,2459464.6098264577
TIC139270665,2.1647987298640285,0.5810469658444661,08:16:08.119,+33:17:29.540,2021-09-07T06:55:58.811,2,0.002104669639414408,-2.9771092926630955,FoVP,0.20772313757076605,0.7145452117712198,2459464.7859974275
TIC139270665,2.1647987298640285,0.5810469658444661,08:16:08.119,+33:17:29.540,2021-09-07T08:42:33.061,3,0.002422213624553898,-2.98239019430936,FoVF,0.21134692116271273,0.7143245958681372,2459464.860010197
TIC139270665,2.1647987298640285,0.5810469658444661,08:16:08.119,+33:17:29.540,2021-09-07T12:56:13.204,1,0.0032948087578126167,-2.9949534232661357,FoVP,0.2199802378296826,0.7137223860655044,2459465.0361817535
TIC139270665,2.1647987298640285,0.5810469658444661,08:16:08.119,+33:17:29.540,2021-09-07T14:42:47.477,2,0.003710756450791641,-3.0002281927825742,FoVF,0.22360993989533584,0.7134370471552284,2459465.110194804
TIC139270665,2.1647987298640285,0.5810469658444661,08:16:08.119,+33:17:29.540,2021-09-07T18:56:27.681,1,0.004819242664853363,-3.0127745150436245,FoVP,0.23225434559883662,0.7126810672524682,2459465.2863671114
TIC139270665,2.1647987298640285,0.5810469658444661,08:16:08.119,+33:17:29.540,2021-09-07T20:43:01.982,2,0.005334978323189746,-3.018041195095676,FoVF,0.2358874458657556,0.7123312780924073,2459465.3603805117
TIC139270665,2.1647987298640285,0.5810469658444661,08:16:08.119,+33:17:29.540,2021-10-19T20:11:43.367,4,8.014006400561287E-4,-2.1168723309521407,FoVF,-0.7071927223389702,0.7073220058691353,2459507.3423445034
TIC139270665,2.1647987298640285,0.5810469658444661,08:16:08.119,+33:17:29.540,2021-11-25T13:30:38.215,7,-0.004264043674050516,2.6520431323401756,FoVF,0.441605568914548,0.6999386707407309,2459544.0672055813
