TBJD PDCSAP ePDCSAP
1.354558897488198681e+03 3.315696093750000000e+04 2.236654663085937500e+01
1.354560286402823976e+03 3.318279296875000000e+04 2.236928367614746094e+01
1.354561675317448362e+03 3.314805078125000000e+04 2.235663223266601562e+01
1.354563064232074112e+03 3.319680468750000000e+04 2.237168312072753906e+01
1.354564453146699861e+03 3.320234765625000000e+04 2.238255691528320312e+01
1.354565842061324247e+03 3.318883203125000000e+04 2.236779785156250000e+01
1.354567230975949542e+03 3.314699609375000000e+04 2.236040878295898438e+01
1.354568619890575292e+03 3.318992187500000000e+04 2.237038612365722656e+01
1.354570008805201041e+03 3.313048046875000000e+04 2.236123657226562500e+01
1.354571397719826791e+03 3.314217187500000000e+04 2.235851860046386719e+01
1.354572786634451177e+03 3.316893359375000000e+04 2.236968803405761719e+01
1.354574175549076472e+03 3.316286718750000000e+04 2.236641311645507812e+01
1.354575564463236560e+03 3.318214062500000000e+04 2.237427139282226562e+01
1.354576953377861855e+03 3.318076953125000000e+04 2.237076759338378906e+01
1.354578342292486695e+03 3.315812109375000000e+04 2.236640930175781250e+01
1.354579731207111990e+03 3.317793359375000000e+04 2.237293243408203125e+01
1.354581120121737740e+03 3.314568750000000000e+04 2.235993576049804688e+01
1.354582509035897829e+03 3.316333984375000000e+04 2.236834907531738281e+01
1.354583897950523124e+03 3.318330078125000000e+04 2.237403869628906250e+01
1.354585286865148191e+03 3.314502734375000000e+04 2.235625839233398438e+01
1.354586675779773259e+03 3.317110546875000000e+04 2.237248802185058594e+01
1.354588064693932893e+03 3.315379687500000000e+04 2.236688804626464844e+01
1.354589453608558642e+03 3.319537109375000000e+04 2.237471771240234375e+01
1.354590842523184392e+03 3.314807031250000000e+04 2.236684608459472656e+01
1.354592231437809687e+03 3.318397656250000000e+04 2.237886428833007812e+01
1.354593620351968866e+03 3.313353515625000000e+04 2.236019515991210938e+01
1.354595009266594161e+03 3.316461718750000000e+04 2.237888908386230469e+01
1.354596398181219911e+03 3.316326171875000000e+04 2.237123489379882812e+01
1.354597787095379545e+03 3.315923437500000000e+04 2.237000465393066406e+01
1.354599176010003930e+03 3.321744531250000000e+04 2.239269447326660156e+01
1.354600564924629680e+03 3.317519921875000000e+04 2.236849594116210938e+01
1.354601953838789768e+03 3.315983984375000000e+04 2.237327957153320312e+01
1.354603342753415518e+03 3.321296484375000000e+04 2.238809585571289062e+01
1.354604731667575152e+03 3.316066796875000000e+04 2.236907577514648438e+01
1.354606120582199537e+03 3.315821875000000000e+04 2.236738014221191406e+01
1.354607509496359626e+03 3.314839062500000000e+04 2.237291145324707031e+01
1.354608898410985375e+03 3.317907031250000000e+04 2.238073921203613281e+01
1.354610287325609761e+03 3.316891796875000000e+04 2.237381362915039062e+01
1.354611676239769395e+03 3.312423828125000000e+04 2.236612510681152344e+01
1.354613065154395144e+03 3.311579687500000000e+04 2.235413551330566406e+01
1.354614454068555233e+03 3.314338671875000000e+04 2.236124229431152344e+01
1.354615842983180983e+03 3.315669140625000000e+04 2.237016105651855469e+01
1.354617231897339934e+03 3.316157031250000000e+04 2.236719131469726562e+01
1.354618620811965002e+03 3.318255078125000000e+04 2.237956428527832031e+01
1.354620009726125090e+03 3.315942187500000000e+04 2.236881256103515625e+01
1.354621398640284724e+03 3.312653906250000000e+04 2.236114883422851562e+01
1.354622787554909792e+03 3.313592578125000000e+04 2.236327362060546875e+01
