TBJD PDCSAP ePDCSAP
1.325620882741056221e+03 5.849315000000000000e+05 8.369292449951171875e+01
1.325622271630604928e+03 5.849808750000000000e+05 8.369116973876953125e+01
1.325623660520387830e+03 5.849648750000000000e+05 8.369360351562500000e+01
1.325625049409937446e+03 5.851284375000000000e+05 8.371438598632812500e+01
1.325626438299486153e+03 5.850030000000000000e+05 8.369564819335937500e+01
1.325627827189036225e+03 5.849884375000000000e+05 8.370101928710937500e+01
1.325629216078585614e+03 5.849795625000000000e+05 8.369792938232421875e+01
1.325630604968135003e+03 5.851430000000000000e+05 8.370354461669921875e+01
1.325631993857685075e+03 5.850899375000000000e+05 8.370362091064453125e+01
1.325633382747234691e+03 5.849805625000000000e+05 8.369957733154296875e+01
1.325634771636783853e+03 5.850078125000000000e+05 8.369637298583984375e+01
1.325636160526566300e+03 5.848720000000000000e+05 8.369119262695312500e+01
1.325637549416115917e+03 5.849500625000000000e+05 8.369824981689453125e+01
1.325638938305665079e+03 5.849248125000000000e+05 8.370216369628906250e+01
1.325640327195214695e+03 5.851625000000000000e+05 8.371014404296875000e+01
1.325641716084764766e+03 5.850725000000000000e+05 8.370420074462890625e+01
1.325643104974314383e+03 5.850414375000000000e+05 8.370494079589843750e+01
1.325644493864095921e+03 5.849076875000000000e+05 8.369698333740234375e+01
1.325645882753645992e+03 5.849005625000000000e+05 8.369268798828125000e+01
1.325647271643195154e+03 5.849945000000000000e+05 8.370033264160156250e+01
1.325648660532744088e+03 5.850776250000000000e+05 8.370281219482421875e+01
1.325650049422294387e+03 5.848863750000000000e+05 8.369515228271484375e+01
1.325651438311844458e+03 5.848812500000000000e+05 8.369766998291015625e+01
1.325652827201625996e+03 5.849608750000000000e+05 8.369768524169921875e+01
1.325654216091175385e+03 5.850130625000000000e+05 8.370621490478515625e+01
1.325655604980725684e+03 5.849792500000000000e+05 8.370356750488281250e+01
1.325656993870274846e+03 5.849745625000000000e+05 8.370378875732421875e+01
1.325658382759824462e+03 5.848293750000000000e+05 8.369288635253906250e+01
1.325659771649606455e+03 5.849202500000000000e+05 8.370121765136718750e+01
1.325661160539156072e+03 5.850078125000000000e+05 8.370216369628906250e+01
1.325662549428705688e+03 5.850043750000000000e+05 8.370389556884765625e+01
1.325663938318254850e+03 5.851668125000000000e+05 8.371608734130859375e+01
1.325665327207804467e+03 5.849515000000000000e+05 8.369775390625000000e+01
1.325666716097586686e+03 5.850356250000000000e+05 8.370190429687500000e+01
1.325668104987136985e+03 5.850262500000000000e+05 8.370120239257812500e+01
1.325669493876687056e+03 5.849827500000000000e+05 8.370433044433593750e+01
1.325670882766235763e+03 5.850290625000000000e+05 8.370314788818359375e+01
1.325672271656017756e+03 5.850193750000000000e+05 8.369841766357421875e+01
1.325673660545568055e+03 5.849691250000000000e+05 8.369634246826171875e+01
1.325675049435116989e+03 5.849055625000000000e+05 8.369508361816406250e+01
1.325676438324666151e+03 5.851045625000000000e+05 8.371238708496093750e+01
1.325677827214449053e+03 5.850349375000000000e+05 8.370656585693359375e+01
1.325679216103998669e+03 5.850149375000000000e+05 8.370423126220703125e+01
1.325680604993548286e+03 5.850054375000000000e+05 8.370014953613281250e+01
1.325681993883330279e+03 5.849996250000000000e+05 8.370021057128906250e+01
1.325683382772880350e+03 5.850277500000000000e+05 8.369596099853515625e+01
1.325684771662429966e+03 5.850959375000000000e+05 8.370724487304687500e+01
1.325686160551978674e+03 5.849233750000000000e+05 8.369695281982421875e+01
1.325687549441761576e+03 5.850018125000000000e+05 8.371219635009765625e+01
1.325688938331311192e+03 5.849742500000000000e+05 8.370242309570312500e+01
1.325690327220860354e+03 5.850636875000000000e+05 8.370600891113281250e+01
1.325691716110643483e+03 5.849017500000000000e+05 8.369667816162109375e+01
1.325693105000192418e+03 5.850580625000000000e+05 8.370444488525390625e+01
1.325694493889741580e+03 5.849972500000000000e+05 8.369400787353515625e+01
1.325695882779524482e+03 5.849335625000000000e+05 8.369561004638671875e+01
1.325697271669073189e+03 5.848565000000000000e+05 8.368750000000000000e+01
1.325698660558622805e+03 5.849504375000000000e+05 8.370359039306640625e+01
1.325700049448405707e+03 5.850336875000000000e+05 8.370622253417968750e+01
1.325701438337955778e+03 5.850691875000000000e+05 8.371031188964843750e+01
1.325702827227505395e+03 5.849490625000000000e+05 8.369746398925781250e+01
1.325704216117286933e+03 5.850991250000000000e+05 8.370854187011718750e+01
1.325705605006837004e+03 5.850160625000000000e+05 8.370066070556640625e+01
1.325706993896386621e+03 5.849696875000000000e+05 8.370009613037109375e+01
1.325708382786168158e+03 5.850866250000000000e+05 8.370997619628906250e+01
1.325709771675718230e+03 5.849280000000000000e+05 8.370047760009765625e+01
1.325711160565267619e+03 5.850390000000000000e+05 8.371000671386718750e+01
1.325712549455049839e+03 5.849604375000000000e+05 8.370033264160156250e+01
