Target,ra[rad],dec[rad],ra[h:m:s],dec[d:m:s],ObservationTimeAtGaia[UTC],CcdRow[1-7],zetaFieldAngle[rad],scanAngle[rad],Fov[FovP=preceding/FovF=following],parallaxFactorAlongScan,parallaxFactorAcrossScan,ObservationTimeAtBarycentre[BarycentricJulianDateInTCB]
HD222237,6.19427440753727,-1.26924103151927,23:39:37.387,-72:43:19.755,2018-07-24T21:40:16.709,3,0.00262859547311112,3.09444935638675,FoVF,0.510193123026702,0.721004188840949,2458324.40695198
HD222237,6.19427440753727,-1.26924103151927,23:39:37.387,-72:43:19.755,2018-08-19T15:46:35.701,3,0.00209076918040797,-1.44331222419876,FoVF,-0.532272551739596,0.724260413622529,2458350.1611515
HD222237,6.19427440753727,-1.26924103151927,23:39:37.387,-72:43:19.755,2018-08-19T20:00:15.774,6,-0.0051900555011342,-1.43316839767274,FoVP,-0.537378127897826,0.720820434592744,2458350.33730659
HD222237,6.19427440753727,-1.26924103151927,23:39:37.387,-72:43:19.755,2018-09-28T19:36:35.725,6,-0.00530206928849866,-2.14234407183534,FoVP,0.675070007349295,0.709858249471413,2458390.31959017
HD222237,6.19427440753727,-1.26924103151927,23:39:37.387,-72:43:19.755,2018-09-28T21:23:09.964,5,-0.000728847528798535,-2.13956384468082,FoVF,0.674011827088103,0.711038537504135,2458390.39359433
HD222237,6.19427440753727,-1.26924103151927,23:39:37.387,-72:43:19.755,2018-10-30T21:00:20.631,1,0.00690539592374738,-0.11378888830963,FoVF,-0.707694016137255,0.717028135521849,2458422.37620548
HD222237,6.19427440753727,-1.26924103151927,23:39:37.387,-72:43:19.755,2018-10-31T01:14:00.645,7,-0.00582319314180609,-0.111290839757888,FoVP,-0.707551341945468,0.717101044128223,2458422.55235418
HD222237,6.19427440753727,-1.26924103151927,23:39:37.387,-72:43:19.755,2018-11-25T01:03:25.742,2,0.00234395521587203,-1.27022925104191,FoVP,0.677354501552692,0.706759606687048,2458447.54379513
HD222237,6.19427440753727,-1.26924103151927,23:39:37.387,-72:43:19.755,2019-01-02T07:42:42.178,2,0.00489025699488017,0.824398511490567,FoVF,-0.547568641788631,0.704396243619614,2458485.81974392
HD222237,6.19427440753727,-1.26924103151927,23:39:37.387,-72:43:19.755,2019-01-02T11:56:22.178,7,-0.00652499124757221,0.817719903111504,FoVP,-0.540247879228508,0.709601444190675,2458485.99589755
HD222237,6.19427440753727,-1.26924103151927,23:39:37.387,-72:43:19.755,2019-01-17T19:46:20.580,3,0.00277791706058824,-0.147523137270944,FoVF,0.504162677336081,0.7091770017314,2458501.3220383
HD222237,6.19427440753727,-1.26924103151927,23:39:37.387,-72:43:19.755,2019-02-27T06:24:23.042,1,0.00587024725281652,1.96001960548388,FoVF,-0.573673537395768,0.702839781140285,2458541.76549776
HD222237,6.19427440753727,-1.26924103151927,23:39:37.387,-72:43:19.755,2019-02-27T10:38:03.058,7,-0.00609054144495455,1.95482410146452,FoVP,-0.56795351292023,0.707988136335878,2458541.94165998
HD222237,6.19427440753727,-1.26924103151927,23:39:37.387,-72:43:19.755,2019-03-18T04:38:15.621,1,0.00464562371392888,0.88267551804414,FoVP,0.633915519728641,0.712446802962567,2458560.69242045
HD222237,6.19427440753727,-1.26924103151927,23:39:37.387,-72:43:19.755,2019-04-23T23:35:44.575,4,0.000764828568975801,2.969461656145,FoVF,-0.71891559329019,0.713325245035176,2458597.48402562
HD222237,6.19427440753727,-1.26924103151927,23:39:37.387,-72:43:19.755,2019-05-25T15:31:15.102,2,0.00271941930609834,1.89905376664047,FoVP,0.675669869270633,0.723998284881612,2458629.14909806
HD222237,6.19427440753727,-1.26924103151927,23:39:37.387,-72:43:19.755,2019-06-24T05:12:18.710,4,0.00133898469759425,-2.46674044417599,FoVF,-0.585976858061637,0.718674125791388,2458658.72036513
HD222237,6.19427440753727,-1.26924103151927,23:39:37.387,-72:43:19.755,2019-07-21T04:52:24.094,4,-0.0015419844911134,3.01105906299098,FoVP,0.513945342421186,0.719008927216396,2458685.70701572
